aflink_model_scoring_included,aflink_selected_edge_count,candidate_build_ms,class_name,descriptor_extraction_included,family,fixed_gated_edge_count,hungarian_dense_matrix_bytes,method,protocol,repeat_count,sequence,solver_ms_max,solver_ms_mean,solver_ms_median,solver_ms_min,temporal_candidate_count,tracemalloc_peak_bytes,tracker,tracklet_count
False,0,0.173527,pedestrian,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.171437,0.16869260000000003,0.169554,0.165717,4,144784,deepocsort,7
False,0,0.173527,pedestrian,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.171557,0.1708306,0.170684,0.170293,4,144784,deepocsort,7
False,0,0.173527,pedestrian,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.17534,0.1703,0.169424,0.167771,4,144840,deepocsort,7
False,0,0.173527,pedestrian,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.099188,0.0981136,0.097913,0.097132,4,105664,deepocsort,7
False,0,0.173527,pedestrian,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.174556,0.16576580000000002,0.163857,0.157889,4,144728,deepocsort,7
False,0,0.213359,van,False,legacy12,6,0,geometry_greedy,oracle_aabb,5,data28-1,0.079336,0.0763466,0.075851,0.073044,15,49432,bytetrack,9
False,0,0.213359,van,False,legacy12,6,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.078408,0.0745242,0.073391,0.073006,15,50200,bytetrack,9
False,0,0.213359,van,False,legacy12,6,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.081967,0.0779996,0.077742,0.075558,15,49704,bytetrack,9
False,0,0.213359,van,False,legacy12,6,440,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.093848,0.0860852,0.083574,0.08337,15,48560,bytetrack,9
False,0,0.213359,van,False,legacy12,6,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.074163,0.0714658,0.070857,0.069379,15,49176,bytetrack,9
False,0,0.213359,van,False,legacy12,6,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.079142,0.0764304,0.075637,0.075411,15,48680,bytetrack,9
False,0,0.213359,van,False,legacy12,6,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.035738,0.0345348,0.034244,0.033727,15,28232,bytetrack,9
False,0,0.213359,van,False,legacy12,6,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.060991,0.059621999999999994,0.059299,0.058839,15,42264,bytetrack,9
False,0,0.1132,van,False,legacy12,1,0,geometry_greedy,oracle_aabb,5,data28-1,0.039004,0.0371924,0.037609,0.03556,6,23440,ocsort,5
False,0,0.1132,van,False,legacy12,1,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.041811,0.037292599999999995,0.036146,0.036049,6,23440,ocsort,5
False,0,0.1132,van,False,legacy12,1,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.041231,0.039495999999999996,0.039082,0.038676,6,23584,ocsort,5
False,0,0.1132,van,False,legacy12,1,16,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.048765,0.0448598,0.044907,0.042001,6,23440,ocsort,5
False,0,0.1132,van,False,legacy12,1,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.038941,0.0377384,0.037752,0.036473,6,23440,ocsort,5
False,0,0.1132,van,False,legacy12,1,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.041591,0.0402036,0.04003,0.039579,6,23584,ocsort,5
False,0,0.1132,van,False,legacy12,1,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.022823,0.020735999999999997,0.020426,0.019552,6,14608,ocsort,5
False,0,0.1132,van,False,legacy12,1,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.03504,0.0346208,0.034631,0.03402,6,22288,ocsort,5
False,0,0.049701,van,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.076942,0.075637,0.075187,0.074434,0,55896,deepocsort,1
False,0,0.049701,van,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.07746,0.0762988,0.076961,0.074756,0,55896,deepocsort,1
False,0,0.049701,van,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.085007,0.0793574,0.078567,0.076794,0,55952,deepocsort,1
False,0,0.049701,van,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.079018,0.07707660000000001,0.076753,0.075743,0,55896,deepocsort,1
False,0,0.049701,van,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.076679,0.0760278,0.076192,0.075002,0,55896,deepocsort,1
False,0,0.049701,van,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.079032,0.077461,0.077151,0.076044,0,55952,deepocsort,1
False,0,0.049701,van,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.049504,0.0478514,0.047386,0.046552,0,41352,deepocsort,1
False,0,0.049701,van,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.076208,0.074923,0.075188,0.073832,0,55840,deepocsort,1
False,0,0.232504,truck,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.034891,0.0330638,0.032624,0.03216,18,23288,bytetrack,9
False,0,0.232504,truck,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.034339,0.0328908,0.032463,0.031871,18,22648,bytetrack,9
False,0,0.232504,truck,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.035441,0.033372399999999997,0.032656,0.032233,18,22648,bytetrack,9
False,0,0.232504,truck,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.034935,0.033255,0.033134,0.032175,18,22648,bytetrack,9
False,0,0.232504,truck,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.032601,0.0323268,0.032396,0.031969,18,22648,bytetrack,9
False,0,0.232504,truck,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.035709,0.03380419999999999,0.03367,0.032338,18,22648,bytetrack,9
False,0,0.232504,truck,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.018497,0.017344,0.017075,0.016692,18,12808,bytetrack,9
False,0,0.232504,truck,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.031066,0.030095,0.030229,0.029148,18,22648,bytetrack,9
False,0,0.067826,truck,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.025773,0.0238622,0.023454,0.023129,3,17176,ocsort,5
False,0,0.067826,truck,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.023671,0.0226144,0.022294,0.021962,3,16024,ocsort,5
False,0,0.067826,truck,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.024605,0.0239546,0.02408,0.022938,3,16024,ocsort,5
False,0,0.067826,truck,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.024198,0.0231694,0.022799,0.022677,3,16024,ocsort,5
False,0,0.067826,truck,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.022608,0.0221926,0.022155,0.02166,3,16024,ocsort,5
False,0,0.067826,truck,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.023482,0.023036400000000002,0.022857,0.022616,3,16024,ocsort,5
False,0,0.067826,truck,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.013532,0.0124772,0.012255,0.01199,3,9976,ocsort,5
False,0,0.067826,truck,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.022731,0.0214486,0.022085,0.019248,3,16024,ocsort,5
False,0,0.093945,truck,False,legacy12,1,0,geometry_greedy,oracle_aabb,5,data28-1,0.04949,0.038692199999999996,0.035782,0.033536,5,20936,deepocsort,4
False,0,0.093945,truck,False,legacy12,1,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.046534,0.0399374,0.041378,0.033014,5,20936,deepocsort,4
False,0,0.093945,truck,False,legacy12,1,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.037579,0.0361448,0.035857,0.035535,5,21080,deepocsort,4
False,0,0.093945,truck,False,legacy12,1,16,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.046501,0.042270999999999996,0.041224,0.039875,5,20936,deepocsort,4
False,0,0.093945,truck,False,legacy12,1,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.033561,0.032777,0.033108,0.032017,5,20936,deepocsort,4
False,0,0.093945,truck,False,legacy12,1,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.037309,0.035353,0.034999,0.034477,5,21080,deepocsort,4
False,0,0.093945,truck,False,legacy12,1,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.019741,0.0187162,0.018542,0.018279,5,13296,deepocsort,4
False,0,0.093945,truck,False,legacy12,1,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.032929,0.031084,0.030766,0.029696,5,19784,deepocsort,4
False,0,0.004782,bus,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.003245,0.0023056,0.002121,0.001917,0,680,bytetrack,0
False,0,0.004782,bus,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.002434,0.0021362,0.002025,0.001943,0,680,bytetrack,0
False,0,0.004782,bus,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.00409,0.0035908000000000003,0.003317,0.003219,0,704,bytetrack,0
False,0,0.004782,bus,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.002928,0.0024402,0.002305,0.002193,0,680,bytetrack,0
False,0,0.004782,bus,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.002416,0.0020934,0.002053,0.001888,0,680,bytetrack,0
False,0,0.004782,bus,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.003285,0.0030746,0.003076,0.002825,0,808,bytetrack,0
False,0,0.004782,bus,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.001555,0.0011372,0.001024,0.000975,0,304,bytetrack,0
False,0,0.004782,bus,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.002384,0.0018307999999999998,0.001692,0.00154,0,680,bytetrack,0
False,0,0.002965,bus,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.002861,0.0024388,0.002263,0.002166,0,680,ocsort,0
False,0,0.002965,bus,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.002503,0.0022008,0.00211,0.002024,0,680,ocsort,0
False,0,0.002965,bus,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.004064,0.0034018,0.0032,0.002949,0,704,ocsort,0
False,0,0.002965,bus,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.003084,0.0028492,0.002904,0.002602,0,680,ocsort,0
False,0,0.002965,bus,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.002263,0.0020414,0.001978,0.001902,0,680,ocsort,0
False,0,0.002965,bus,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.003776,0.0032082,0.003065,0.00283,0,808,ocsort,0
False,0,0.002965,bus,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.001249,0.0010658,0.001037,0.000933,0,304,ocsort,0
False,0,0.002965,bus,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.00254,0.0019234,0.00176,0.00164,0,680,ocsort,0
False,0,0.002953,bus,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.002569,0.0020564,0.00194,0.001834,0,680,deepocsort,0
False,0,0.002953,bus,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.003548,0.0028914,0.002749,0.002689,0,680,deepocsort,0
False,0,0.002953,bus,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.005487,0.0047606,0.004966,0.003983,0,704,deepocsort,0
False,0,0.002953,bus,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.004415,0.0036676,0.00359,0.003193,0,680,deepocsort,0
False,0,0.002953,bus,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.002413,0.0021852,0.002063,0.002018,0,680,deepocsort,0
False,0,0.002953,bus,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.003446,0.0031212,0.003152,0.002865,0,808,deepocsort,0
False,0,0.002953,bus,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.00182,0.0011692,0.001015,0.00094,0,304,deepocsort,0
False,0,0.002953,bus,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.002024,0.0017154,0.001688,0.001535,0,680,deepocsort,0
False,0,0.007491,tricycle,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.004363,0.0036844,0.003623,0.003317,0,2016,bytetrack,1
False,0,0.007491,tricycle,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.004321,0.0037828000000000002,0.003678,0.003603,0,2016,bytetrack,1
False,0,0.007491,tricycle,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.005847,0.004964,0.004762,0.0045,0,2016,bytetrack,1
False,0,0.007491,tricycle,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.006106,0.0056332,0.005516,0.005139,0,2016,bytetrack,1
False,0,0.007491,tricycle,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.008233,0.006334000000000001,0.005733,0.004779,0,2016,bytetrack,1
False,0,0.007491,tricycle,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.005939,0.0047288,0.004509,0.004186,0,2016,bytetrack,1
False,0,0.007491,tricycle,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.002547,0.0020559999999999997,0.00216,0.001526,0,704,bytetrack,1
False,0,0.007491,tricycle,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.005302,0.0049012,0.004741,0.004496,0,2016,bytetrack,1
False,0,0.00309,tricycle,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.004891,0.0026244,0.002071,0.001882,0,680,ocsort,0
False,0,0.00309,tricycle,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.002148,0.0019432000000000002,0.001888,0.001867,0,680,ocsort,0
False,0,0.00309,tricycle,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.00368,0.0031282,0.003008,0.002917,0,704,ocsort,0
False,0,0.00309,tricycle,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.002945,0.0023928,0.002261,0.002146,0,680,ocsort,0
False,0,0.00309,tricycle,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.002771,0.0020264000000000002,0.001836,0.001761,0,680,ocsort,0
False,0,0.00309,tricycle,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.003328,0.0030234,0.003172,0.002587,0,808,ocsort,0
False,0,0.00309,tricycle,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.001428,0.0010402,0.000953,0.000889,0,304,ocsort,0
False,0,0.00309,tricycle,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.001952,0.0016510000000000001,0.001627,0.001514,0,680,ocsort,0
False,0,0.003149,tricycle,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.002472,0.0021988,0.002046,0.001978,0,680,deepocsort,0
False,0,0.003149,tricycle,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.002271,0.0020515999999999998,0.002019,0.001897,0,680,deepocsort,0
False,0,0.003149,tricycle,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.003944,0.0032532,0.003172,0.002923,0,704,deepocsort,0
False,0,0.003149,tricycle,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.002604,0.0024304,0.002376,0.002288,0,680,deepocsort,0
False,0,0.003149,tricycle,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.002194,0.0019438,0.001916,0.001742,0,680,deepocsort,0
False,0,0.003149,tricycle,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.003152,0.0029092,0.002914,0.002686,0,808,deepocsort,0
False,0,0.003149,tricycle,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.001526,0.0011986,0.001047,0.000987,0,304,deepocsort,0
False,0,0.003149,tricycle,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.001955,0.0016564000000000001,0.001618,0.001519,0,680,deepocsort,0
False,0,0.384817,awning-bike,False,legacy12,8,0,geometry_greedy,oracle_aabb,5,data28-1,0.032637,0.0305504,0.03012,0.029078,40,18616,bytetrack,12
False,0,0.384817,awning-bike,False,legacy12,8,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.033523,0.0314,0.030933,0.029626,40,18616,bytetrack,12
False,0,0.384817,awning-bike,False,legacy12,8,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.042997,0.039887,0.039664,0.037888,40,18792,bytetrack,12
False,0,0.384817,awning-bike,False,legacy12,8,576,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.053019,0.048344399999999996,0.047775,0.04581,40,18616,bytetrack,12
False,0,0.384817,awning-bike,False,legacy12,8,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.032921,0.030648200000000004,0.029776,0.029689,40,18616,bytetrack,12
False,0,0.384817,awning-bike,False,legacy12,8,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.041235,0.0391404,0.038649,0.037888,40,18792,bytetrack,12
False,0,0.384817,awning-bike,False,legacy12,8,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.011479,0.0105112,0.010376,0.010153,40,6856,bytetrack,12
False,0,0.384817,awning-bike,False,legacy12,8,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.024275,0.022607,0.022091,0.021332,40,15856,bytetrack,12
False,0,0.011615,awning-bike,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.004494,0.0038461999999999997,0.003832,0.003466,0,2016,ocsort,1
False,0,0.011615,awning-bike,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.003999,0.0035204,0.003414,0.003247,0,2016,ocsort,1
False,0,0.011615,awning-bike,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.005312,0.0049348000000000005,0.004941,0.004585,0,2016,ocsort,1
False,0,0.011615,awning-bike,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.004597,0.0039728,0.003785,0.003685,0,2016,ocsort,1
False,0,0.011615,awning-bike,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.0038,0.003497,0.003453,0.003322,0,2016,ocsort,1
False,0,0.011615,awning-bike,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.005283,0.004562,0.004361,0.004126,0,2016,ocsort,1
False,0,0.011615,awning-bike,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.002242,0.0017468000000000002,0.00166,0.001521,0,704,ocsort,1
False,0,0.011615,awning-bike,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.004535,0.0034368000000000003,0.003199,0.003085,0,2016,ocsort,1
False,0,0.003434,awning-bike,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-1,0.002757,0.0021184,0.001942,0.001864,0,680,deepocsort,0
False,0,0.003434,awning-bike,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-1,0.002347,0.0019446,0.001827,0.001788,0,680,deepocsort,0
False,0,0.003434,awning-bike,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-1,0.003793,0.0031455999999999997,0.002927,0.002873,0,704,deepocsort,0
False,0,0.003434,awning-bike,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-1,0.003264,0.0025276,0.002462,0.002168,0,680,deepocsort,0
False,0,0.003434,awning-bike,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-1,0.002143,0.0019244000000000002,0.001841,0.001792,0,680,deepocsort,0
False,0,0.003434,awning-bike,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-1,0.003028,0.0028496,0.002827,0.00277,0,808,deepocsort,0
False,0,0.003434,awning-bike,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-1,0.001723,0.0011854,0.001055,0.000944,0,304,deepocsort,0
False,0,0.003434,awning-bike,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-1,0.002296,0.001808,0.001688,0.001635,0,680,deepocsort,0
False,0,1.660744,car,False,legacy12,2,0,geometry_greedy,oracle_aabb,5,data28-2,0.404201,0.38039480000000003,0.375377,0.371997,146,354800,bytetrack,38
False,0,1.660744,car,False,legacy12,2,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-2,0.387482,0.3760332,0.374142,0.370654,146,354800,bytetrack,38
False,0,1.660744,car,False,legacy12,2,0,com3d_reciprocal_guard,oracle_aabb,5,data28-2,0.385748,0.38221479999999997,0.384112,0.376011,146,354944,bytetrack,38
False,0,1.660744,car,False,legacy12,2,64,geometry_reid_hungarian,oracle_aabb,5,data28-2,0.417967,0.40405300000000005,0.402327,0.394832,146,354800,bytetrack,38
False,0,1.660744,car,False,legacy12,2,0,controlled_cost_greedy,oracle_aabb,5,data28-2,0.391435,0.38127459999999996,0.386505,0.369238,146,354800,bytetrack,38
False,0,1.660744,car,False,legacy12,2,0,controlled_cost_reciprocal,oracle_aabb,5,data28-2,0.404314,0.387722,0.387906,0.37836,146,354944,bytetrack,38
False,0,1.660744,car,False,legacy12,2,0,aflink_cached_no_dedup,oracle_aabb,5,data28-2,0.190089,0.1876588,0.187323,0.186293,146,259248,bytetrack,38
False,0,1.660744,car,False,legacy12,2,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-2,0.363289,0.3578176,0.35821,0.347495,146,352264,bytetrack,38
False,0,9.162448,car,False,legacy12,72,0,geometry_greedy,oracle_aabb,5,data28-2,0.485207,0.4725574,0.478161,0.454205,1131,370480,ocsort,64
False,0,9.162448,car,False,legacy12,72,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-2,0.530599,0.5098718,0.510667,0.49412,1131,373912,ocsort,64
False,0,9.162448,car,False,legacy12,72,0,com3d_reciprocal_guard,oracle_aabb,5,data28-2,0.508871,0.4987318,0.49979,0.484233,1131,354144,ocsort,64
False,0,9.162448,car,False,legacy12,72,18768,geometry_reid_hungarian,oracle_aabb,5,data28-2,0.629073,0.5907528,0.580556,0.57156,1131,355808,ocsort,64
False,0,9.162448,car,False,legacy12,72,0,controlled_cost_greedy,oracle_aabb,5,data28-2,0.525735,0.5150032,0.517253,0.500043,1131,373512,ocsort,64
False,0,9.162448,car,False,legacy12,72,0,controlled_cost_reciprocal,oracle_aabb,5,data28-2,0.545402,0.5139292,0.508596,0.495735,1131,353632,ocsort,64
False,0,9.162448,car,False,legacy12,72,0,aflink_cached_no_dedup,oracle_aabb,5,data28-2,0.155664,0.15381119999999998,0.153074,0.152478,1131,206616,ocsort,64
False,0,9.162448,car,False,legacy12,72,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-2,0.354121,0.3133418,0.30371,0.29909,1131,313376,ocsort,64
False,0,0.559389,car,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-2,0.368271,0.3610548,0.360967,0.356987,10,352048,deepocsort,21
False,0,0.559389,car,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-2,0.371201,0.3663786,0.36926,0.35491,10,352048,deepocsort,21
False,0,0.559389,car,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-2,0.382865,0.36680860000000004,0.364127,0.361063,10,352376,deepocsort,21
False,0,0.559389,car,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-2,0.377382,0.3702082,0.369786,0.366623,10,352048,deepocsort,21
False,0,0.559389,car,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-2,0.364385,0.350572,0.348906,0.340693,10,352048,deepocsort,21
False,0,0.559389,car,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-2,0.350353,0.3257722,0.319032,0.314068,10,352048,deepocsort,21
False,0,0.559389,car,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-2,0.192766,0.1849188,0.185118,0.177548,10,268704,deepocsort,21
False,0,0.559389,car,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-2,0.369366,0.36340859999999997,0.362638,0.357669,10,352048,deepocsort,21
False,0,0.006633,bike,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-2,0.002886,0.0020586,0.001882,0.001789,0,680,bytetrack,0
False,0,0.006633,bike,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-2,0.002285,0.0019852000000000003,0.001932,0.001846,0,680,bytetrack,0
False,0,0.006633,bike,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-2,0.00363,0.0030976,0.002915,0.002862,0,704,bytetrack,0
False,0,0.006633,bike,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-2,0.002702,0.0023902,0.002336,0.002211,0,680,bytetrack,0
False,0,0.006633,bike,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-2,0.002517,0.0021094,0.001979,0.001866,0,680,bytetrack,0
False,0,0.006633,bike,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-2,0.003258,0.0028770000000000002,0.002781,0.002703,0,808,bytetrack,0
False,0,0.006633,bike,False,legacy12,0,0,aflink_cached_no_dedup,oracle_aabb,5,data28-2,0.001349,0.0011022,0.00106,0.000969,0,304,bytetrack,0
False,0,0.006633,bike,False,legacy12,0,0,aflink_cached_overlap_safe,oracle_aabb,5,data28-2,0.002264,0.001781,0.001703,0.001548,0,680,bytetrack,0
False,0,0.003038,bike,False,legacy12,0,0,geometry_greedy,oracle_aabb,5,data28-2,0.002656,0.0021444000000000003,0.002094,0.00185,0,680,ocsort,0
False,0,0.003038,bike,False,legacy12,0,0,geometry_reid_greedy_guard,oracle_aabb,5,data28-2,0.002276,0.0020454,0.002023,0.00191,0,680,ocsort,0
False,0,0.003038,bike,False,legacy12,0,0,com3d_reciprocal_guard,oracle_aabb,5,data28-2,0.003617,0.0031801999999999998,0.003044,0.002894,0,704,ocsort,0
False,0,0.003038,bike,False,legacy12,0,0,geometry_reid_hungarian,oracle_aabb,5,data28-2,0.002956,0.00242,0.002339,0.002197,0,680,ocsort,0
False,0,0.003038,bike,False,legacy12,0,0,controlled_cost_greedy,oracle_aabb,5,data28-2,0.002469,0.0020708000000000002,0.001984,0.00191,0,680,ocsort,0
False,0,0.003038,bike,False,legacy12,0,0,controlled_cost_reciprocal,oracle_aabb,5,data28-2,0.002953,0.0028476,0.002888,0.002742,0,808,ocsort,0
