dataset,split,protocol,data_role,input,sequence,tracker,method,internal_method,parent_method,IDF1,delta_IDF1_vs_None,delta_IDF1_vs_parent,AssA,delta_AssA_vs_None,delta_AssA_vs_parent,IDSW,delta_IDSW_vs_None,delta_IDSW_vs_parent
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,bytetrack,None,no_refinement,None,80.91334894613583,0.0,0.0,74.58033510185098,0.0,0.0,219,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,bytetrack,v1,ace_v1,None,83.86416861826697,2.9508196721311464,2.9508196721311464,75.8187139196994,1.238378817848428,1.238378817848428,166,-53,-53
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,bytetrack,H,cost_h,None,86.04215456674473,5.128805620608901,5.128805620608901,76.72968538439513,2.149350282544148,2.149350282544148,149,-70,-70
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,bytetrack,H+V,cost_h_full_reassign,H,86.20608899297424,5.292740046838418,0.16393442622951682,76.81767096158816,2.237335859737186,0.08798557719303801,151,-68,2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,bytetrack,P-G,path_g,None,86.39344262295083,5.480093676815002,5.480093676815002,76.91866768500091,2.338332583149935,2.338332583149935,147,-72,-72
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,bytetrack,P-G+V,path_g_full_reassign,P-G,86.20608899297424,5.292740046838418,-0.18735362997658456,76.81767096158816,2.237335859737186,-0.10099672341274868,151,-68,4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,deepocsort,None,no_refinement,None,98.56905158069883,0.0,0.0,97.7716081357378,0.0,0.0,3,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,deepocsort,v1,ace_v1,None,98.92401552967277,0.35496394897394623,0.35496394897394623,98.22719157168318,0.4555834359453854,0.4555834359453854,0,-3,-3
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,deepocsort,H,cost_h,None,98.92401552967277,0.35496394897394623,0.35496394897394623,98.22719157168318,0.4555834359453854,0.4555834359453854,0,-3,-3
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,deepocsort,H+V,cost_h_full_reassign,H,98.92401552967277,0.35496394897394623,0.0,98.22719157168318,0.4555834359453854,0.0,0,-3,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,deepocsort,P-G,path_g,None,98.92401552967277,0.35496394897394623,0.35496394897394623,98.22719157168318,0.4555834359453854,0.4555834359453854,0,-3,-3
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,deepocsort,P-G+V,path_g_full_reassign,P-G,98.92401552967277,0.35496394897394623,0.0,98.22719157168318,0.4555834359453854,0.0,0,-3,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,ocsort,None,no_refinement,None,80.16375139560849,0.0,0.0,86.27431181624698,0.0,0.0,138,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,ocsort,v1,ace_v1,None,83.38915767274531,3.225406277136827,3.225406277136827,88.96052708552158,2.686215269274598,2.686215269274598,82,-56,-56
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,ocsort,H,cost_h,None,84.72894181863292,4.565190423024433,4.565190423024433,89.38331157560235,3.1089997593553704,3.1089997593553704,56,-82,-82
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,ocsort,H+V,cost_h_full_reassign,H,84.3815903734028,4.217838977794315,-0.3473514452301174,89.3083890141926,3.0340771979456207,-0.07492256140974973,64,-74,8
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,ocsort,P-G,path_g,None,84.7785634536658,4.614812058057311,4.614812058057311,89.40700220000485,3.1326903837578755,3.1326903837578755,58,-80,-80
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data46-12,ocsort,P-G+V,path_g_full_reassign,P-G,84.3815903734028,4.217838977794315,-0.3969730802629954,89.3083890141926,3.0340771979456207,-0.09861318581225476,64,-74,6
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,bytetrack,None,no_refinement,None,14.860681114551083,0.0,0.0,8.701329827659327,0.0,0.0,44,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,bytetrack,v1,ace_v1,None,15.479876160990713,0.6191950464396303,0.6191950464396303,10.900151442620123,2.1988216149607958,2.1988216149607958,41,-3,-3
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,bytetrack,H,cost_h,None,16.718266253869967,1.8575851393188838,1.8575851393188838,11.42771463300715,2.7263848053478235,2.7263848053478235,37,-7,-7
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,bytetrack,H+V,cost_h_full_reassign,H,15.479876160990713,0.6191950464396303,-1.2383900928792535,11.000500917763874,2.2991710901045472,-0.4272137152432762,40,-4,3
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,bytetrack,P-G,path_g,None,15.479876160990713,0.6191950464396303,0.6191950464396303,11.101964006640982,2.4006341789816545,2.4006341789816545,40,-4,-4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,bytetrack,P-G+V,path_g_full_reassign,P-G,15.479876160990713,0.6191950464396303,0.0,11.000500917763874,2.2991710901045472,-0.10146308887710731,40,-4,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,deepocsort,None,no_refinement,None,91.73553719008265,0.0,0.0,87.59090873354629,0.0,0.0,8,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,deepocsort,v1,ace_v1,None,96.28099173553719,4.5454545454545325,4.5454545454545325,93.56180952831951,5.970900794773229,5.970900794773229,5,-3,-3
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,deepocsort,H,cost_h,None,96.28099173553719,4.5454545454545325,4.5454545454545325,93.56180952831951,5.970900794773229,5.970900794773229,5,-3,-3
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,deepocsort,H+V,cost_h_full_reassign,H,96.28099173553719,4.5454545454545325,0.0,93.56180952831951,5.970900794773229,0.0,5,-3,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,deepocsort,P-G,path_g,None,96.28099173553719,4.5454545454545325,4.5454545454545325,93.56180952831951,5.970900794773229,5.970900794773229,5,-3,-3
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,deepocsort,P-G+V,path_g_full_reassign,P-G,96.28099173553719,4.5454545454545325,0.0,93.56180952831951,5.970900794773229,0.0,5,-3,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,ocsort,None,no_refinement,None,10.75268817204301,0.0,0.0,8.056171470805618,0.0,0.0,17,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,ocsort,v1,ace_v1,None,11.469534050179211,0.7168458781362013,0.7168458781362013,9.654113454453785,1.5979419836481679,1.5979419836481679,15,-2,-2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,ocsort,H,cost_h,None,17.921146953405017,7.168458781362007,7.168458781362007,11.8890059332487,3.832834462443083,3.832834462443083,5,-12,-12
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,ocsort,H+V,cost_h_full_reassign,H,15.053763440860216,4.301075268817206,-2.8673835125448015,10.995048941730735,2.9388774709251173,-0.8939569915179657,9,-8,4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,ocsort,P-G,path_g,None,16.48745519713262,5.734767025089608,5.734767025089608,11.276773897307079,3.2206024265014612,3.2206024265014612,9,-8,-8
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-1,ocsort,P-G+V,path_g_full_reassign,P-G,15.053763440860216,4.301075268817206,-1.4336917562724025,10.995048941730735,2.9388774709251173,-0.2817249555763439,9,-8,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,bytetrack,None,no_refinement,None,42.21149627029399,0.0,0.0,30.71100290046796,0.0,0.0,190,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,bytetrack,v1,ace_v1,None,44.142167617376046,1.930671347082054,1.930671347082054,31.331713177470473,0.6207102770025124,0.6207102770025124,172,-18,-18
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,bytetrack,H,cost_h,None,47.03817463799913,4.826678367705135,4.826678367705135,32.6971701217971,1.98616722132914,1.98616722132914,150,-40,-40
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,bytetrack,H+V,cost_h_full_reassign,H,46.24835454146555,4.03685827117156,-0.7898200965335747,32.36184691326386,1.6508440127959005,-0.3353232085332394,156,-34,6
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,bytetrack,P-G,path_g,None,46.24835454146555,4.03685827117156,4.03685827117156,32.35118061202725,1.6401777115592893,1.6401777115592893,151,-39,-39
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,bytetrack,P-G+V,path_g_full_reassign,P-G,45.28301886792453,3.0715225976305405,-0.9653356735410199,31.995930132363306,1.2849272318953453,-0.35525047966394396,157,-33,6
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,deepocsort,None,no_refinement,None,84.88,0.0,0.0,88.59546718272779,0.0,0.0,9,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,deepocsort,v1,ace_v1,None,86.0,1.1200000000000045,1.1200000000000045,89.94820298613811,1.3527358034103258,1.3527358034103258,5,-4,-4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,deepocsort,H,cost_h,None,87.68,2.8000000000000114,2.8000000000000114,92.00629279369335,3.41082561096556,3.41082561096556,4,-5,-5
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,deepocsort,H+V,cost_h_full_reassign,H,87.68,2.8000000000000114,0.0,92.00629279369335,3.41082561096556,0.0,4,-5,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,deepocsort,P-G,path_g,None,87.68,2.8000000000000114,2.8000000000000114,92.00629279369335,3.41082561096556,3.41082561096556,4,-5,-5
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,deepocsort,P-G+V,path_g_full_reassign,P-G,87.68,2.8000000000000114,0.0,92.00629279369335,3.41082561096556,0.0,4,-5,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,ocsort,None,no_refinement,None,33.66860772895712,0.0,0.0,35.10395749384599,0.0,0.0,66,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,ocsort,v1,ace_v1,None,35.044997353096875,1.3763896241397546,1.3763896241397546,35.53430498723678,0.4303474933907907,0.4303474933907907,50,-16,-16
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,ocsort,H,cost_h,None,35.46850185283218,1.7998941238750632,1.7998941238750632,35.73866865971592,0.6347111658699305,0.6347111658699305,46,-20,-20
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,ocsort,H+V,cost_h_full_reassign,H,35.150873478030704,1.4822657490735835,-0.31762837480147965,35.65161013655481,0.5476526427088189,-0.08705852316111162,50,-16,4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,ocsort,P-G,path_g,None,35.150873478030704,1.4822657490735835,1.4822657490735835,35.66349463555022,0.559537141704233,0.559537141704233,48,-18,-18
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-2,ocsort,P-G+V,path_g_full_reassign,P-G,35.150873478030704,1.4822657490735835,0.0,35.65161013655481,0.5476526427088189,-0.011884498995414106,50,-16,2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,bytetrack,None,no_refinement,None,60.72961373390557,0.0,0.0,51.003836224172346,0.0,0.0,297,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,bytetrack,v1,ace_v1,None,65.36480686695279,4.635193133047217,4.635193133047217,56.60380979459521,5.599973570422861,5.599973570422861,259,-38,-38
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,bytetrack,H,cost_h,None,68.36909871244636,7.639484978540786,7.639484978540786,58.2679708561608,7.264134631988455,7.264134631988455,231,-66,-66
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,bytetrack,H+V,cost_h_full_reassign,H,67.59656652360515,6.866952789699575,-0.7725321888412111,57.89657350898389,6.892737284811545,-0.3713973471769094,239,-58,8
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,bytetrack,P-G,path_g,None,67.8969957081545,7.167381974248933,7.167381974248933,57.95625517751121,6.952418953338864,6.952418953338864,238,-59,-59
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,bytetrack,P-G+V,path_g_full_reassign,P-G,67.59656652360515,6.866952789699575,-0.3004291845493583,57.89109406550317,6.887257841330822,-0.06516111200804175,239,-58,1
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,deepocsort,None,no_refinement,None,89.52108063855914,0.0,0.0,93.91738414809815,0.0,0.0,8,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,deepocsort,v1,ace_v1,None,91.19934506753991,1.6782644289807678,1.6782644289807678,96.12198786084384,2.204603712745694,2.204603712745694,4,-4,-4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,deepocsort,H,cost_h,None,91.19934506753991,1.6782644289807678,1.6782644289807678,96.12198786084384,2.204603712745694,2.204603712745694,4,-4,-4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,deepocsort,H+V,cost_h_full_reassign,H,91.19934506753991,1.6782644289807678,0.0,96.12198786084384,2.204603712745694,0.0,4,-4,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,deepocsort,P-G,path_g,None,91.19934506753991,1.6782644289807678,1.6782644289807678,96.12198786084384,2.204603712745694,2.204603712745694,4,-4,-4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,deepocsort,P-G+V,path_g_full_reassign,P-G,91.19934506753991,1.6782644289807678,0.0,96.12198786084384,2.204603712745694,0.0,4,-4,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,ocsort,None,no_refinement,None,60.89049338146811,0.0,0.0,66.551805029987,0.0,0.0,102,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,ocsort,v1,ace_v1,None,62.62334536702768,1.73285198555957,1.73285198555957,69.18525711586624,2.6334520858792416,2.6334520858792416,83,-19,-19
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,ocsort,H,cost_h,None,63.4416365824308,2.5511432009626915,2.5511432009626915,69.3743033245973,2.8224982946103125,2.8224982946103125,69,-33,-33
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,ocsort,H+V,cost_h_full_reassign,H,63.39350180505415,2.5030084235860386,-0.04813477737665295,69.36863614107261,2.8168311110856195,-0.005667183524693087,71,-31,2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,ocsort,P-G,path_g,None,63.39350180505415,2.5030084235860386,2.5030084235860386,69.368385289385,2.816580259398009,2.816580259398009,71,-31,-31
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-3,ocsort,P-G+V,path_g_full_reassign,P-G,63.39350180505415,2.5030084235860386,0.0,69.36863614107261,2.8168311110856195,0.00025085168761052046,71,-31,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,bytetrack,None,no_refinement,None,46.308724832214764,0.0,0.0,47.68899228575389,0.0,0.0,49,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,bytetrack,v1,ace_v1,None,47.98657718120805,1.6778523489932837,1.6778523489932837,48.473413883053475,0.784421597299584,0.784421597299584,40,-9,-9
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,bytetrack,H,cost_h,None,49.664429530201346,3.3557046979865817,3.3557046979865817,49.38649384922367,1.6975015634697783,1.6975015634697783,32,-17,-17
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,bytetrack,H+V,cost_h_full_reassign,H,48.8255033557047,2.5167785234899327,-0.838926174496649,48.84218761128685,1.1531953255329626,-0.5443062379368158,35,-14,3
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,bytetrack,P-G,path_g,None,49.328859060402685,3.0201342281879207,3.0201342281879207,49.32436352413315,1.635371238379257,1.635371238379257,34,-15,-15
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,bytetrack,P-G+V,path_g_full_reassign,P-G,48.8255033557047,2.5167785234899327,-0.503355704697988,48.84218761128685,1.1531953255329626,-0.48217591284629435,35,-14,1
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,deepocsort,None,no_refinement,None,81.3397129186603,0.0,0.0,81.61148927204108,0.0,0.0,11,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,deepocsort,v1,ace_v1,None,87.35475051264525,6.015037593984957,6.015037593984957,86.3468094923342,4.735320220293119,4.735320220293119,5,-6,-6
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,deepocsort,H,cost_h,None,87.35475051264525,6.015037593984957,6.015037593984957,86.3468094923342,4.735320220293119,4.735320220293119,5,-6,-6
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,deepocsort,H+V,cost_h_full_reassign,H,87.35475051264525,6.015037593984957,0.0,86.3468094923342,4.735320220293119,0.0,5,-6,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,deepocsort,P-G,path_g,None,87.35475051264525,6.015037593984957,6.015037593984957,86.3468094923342,4.735320220293119,4.735320220293119,5,-6,-6
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,deepocsort,P-G+V,path_g_full_reassign,P-G,87.35475051264525,6.015037593984957,0.0,86.3468094923342,4.735320220293119,0.0,5,-6,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,ocsort,None,no_refinement,None,41.09848484848485,0.0,0.0,64.77613101942697,0.0,0.0,12,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,ocsort,v1,ace_v1,None,41.66666666666667,0.5681818181818201,0.5681818181818201,66.27507784908893,1.4989468296619606,1.4989468296619606,8,-4,-4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,ocsort,H,cost_h,None,41.66666666666667,0.5681818181818201,0.5681818181818201,66.27507784908893,1.4989468296619606,1.4989468296619606,8,-4,-4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,ocsort,H+V,cost_h_full_reassign,H,41.66666666666667,0.5681818181818201,0.0,66.27507784908893,1.4989468296619606,0.0,8,-4,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,ocsort,P-G,path_g,None,41.66666666666667,0.5681818181818201,0.5681818181818201,66.27507784908893,1.4989468296619606,1.4989468296619606,8,-4,-4
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data47-4,ocsort,P-G+V,path_g_full_reassign,P-G,41.66666666666667,0.5681818181818201,0.0,66.27507784908893,1.4989468296619606,0.0,8,-4,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data48-1,bytetrack,None,no_refinement,None,6.744868035190615,0.0,0.0,8.064293741612698,0.0,0.0,61,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data48-1,bytetrack,v1,ace_v1,None,8.504398826979472,1.7595307917888565,1.7595307917888565,8.591567097684466,0.5272733560717686,0.5272733560717686,53,-8,-8
