dataset,protocol,data_role,sequence,tracker,contrast,description,baseline,treatment,tau_a,tau_m,gt_used_by_linker_or_verifier,gt_use,baseline_HOTA,treatment_HOTA,delta_HOTA,baseline_AssA,treatment_AssA,delta_AssA,baseline_IDF1,treatment_IDF1,delta_IDF1,baseline_IDSW,treatment_IDSW,delta_IDSW,baseline_accepted_links,baseline_accepted_correct,baseline_accepted_false,baseline_accepted_unknown,treatment_accepted_links,treatment_accepted_correct,treatment_accepted_false,treatment_accepted_unknown
MMOT,oracle_aabb,exposed_exploratory_retest,data33-1,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,85.69608094512657,85.69608094512657,0.0,82.0559288453294,82.0559288453294,0.0,88.35341365461848,88.35341365461848,0.0,8,8,0,10,10,0,0,10,10,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data33-1,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,13.72594048275976,13.72594048275976,0.0,13.029447103528948,13.029447103528948,0.0,14.893617021276595,14.893617021276595,0.0,20,20,0,11,9,2,0,11,9,2,0
MMOT,oracle_aabb,exposed_exploratory_retest,data34-1,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,24.141184788987538,23.843784345852555,-0.2974004431349826,15.08753041621549,14.720624495661811,-0.36690592055367865,20.81678956324447,19.614293817356778,-1.202495745887692,3302,3333,31,702,58,129,515,413,42,72,299
MMOT,oracle_aabb,exposed_exploratory_retest,data34-1,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,78.06297169802873,78.24298270726435,0.18001100923561353,70.91573589589444,71.22268743717628,0.30695154128183333,78.08566512722992,78.257719822512,0.1720546952820854,110,137,27,138,87,51,0,83,62,21,0
MMOT,oracle_aabb,exposed_exploratory_retest,data34-1,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,20.424266338660836,20.090907851995592,-0.3333584866652437,44.32848132091854,42.893259242973365,-1.435222077945177,13.115512059798103,12.791862526007552,-0.32364953379055095,126,146,20,131,73,58,0,90,59,31,0
MMOT,oracle_aabb,exposed_exploratory_retest,data34-2,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,55.60178228720568,55.609332599110814,0.007550311905134777,69.0559835316006,69.07564104764585,0.019657516045242573,57.99658508821855,57.76892430278885,-0.22766078542970547,159,170,11,110,1,2,107,72,1,1,70
MMOT,oracle_aabb,exposed_exploratory_retest,data34-2,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,88.53694498775248,88.38059598926694,-0.15634899848554085,89.66421534396403,89.34781562750933,-0.316399716454697,92.5470164847922,92.31483631297888,-0.23218017181331163,7,10,3,14,9,5,0,9,6,3,0
MMOT,oracle_aabb,exposed_exploratory_retest,data34-2,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,59.18115284161978,59.17196083567984,-0.009192005939937076,91.66896971665082,91.6404959125506,-0.028473804100215716,54.47103274559194,54.40806045340051,-0.06297229219143219,7,8,1,21,17,4,0,20,16,4,0
MMOT,oracle_aabb,exposed_exploratory_retest,data34-3,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,16.06719740953837,16.036667785127737,-0.030529624410633005,11.332541742583897,11.293572423969088,-0.03896931861480901,14.105642256902762,13.865546218487395,-0.2400960384153663,453,463,10,128,0,11,117,80,0,8,72
MMOT,oracle_aabb,exposed_exploratory_retest,data34-3,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,73.30324114987064,73.61944842059081,0.3162072707201702,69.38046621934977,69.98032846056587,0.5998622412161012,75.22776572668113,75.35791757049891,0.1301518438177851,53,60,7,68,38,30,0,47,31,16,0
MMOT,oracle_aabb,exposed_exploratory_retest,data34-3,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,15.660776479571197,15.314698063199216,-0.3460784163719808,21.804614800419966,20.851567797500785,-0.9530470029191811,17.03601108033241,15.166204986149584,-1.8698060941828274,41,68,27,133,108,25,0,96,82,14,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-10,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,46.1287866661945,46.13256459854651,0.0037779323520084063,54.59230094511975,54.59917367793356,0.00687273281380385,44.03708835127358,43.94472272549647,-0.09236562577711283,2168,2207,39,836,14,109,713,497,11,61,425
MMOT,oracle_aabb,exposed_exploratory_retest,data36-10,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,81.6170206698855,83.00958599389737,1.3925653240118692,75.68875720306568,78.28584948220599,2.5970922791403126,82.09578025257689,84.27335783568685,2.177577583109965,217,223,6,211,56,155,0,109,50,59,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-10,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,49.74686496058045,49.73728622224094,-0.009578738339513393,84.35374119629515,84.32125976755579,-0.03248142873935933,43.131581062615545,43.187846636122494,0.056265573506948385,120,136,16,210,123,87,0,146,109,37,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-11,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,51.66445905721084,51.66559992772171,0.0011408705108664208,64.41331832851594,64.4036567619215,-0.009661566594445503,49.828047382499044,49.78219335116545,-0.04585403133359023,865,874,9,271,1,26,244,194,1,13,180
MMOT,oracle_aabb,exposed_exploratory_retest,data36-11,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,91.96786069198649,92.28215641528777,0.3142957233012851,90.7535530359131,91.37490472796217,0.6213516920490747,93.8566354160601,94.19437489081697,0.33773947475687294,43,43,0,28,6,22,0,16,6,10,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-11,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,55.394119689469626,55.32287871746669,-0.07124097200293278,83.28273212271854,83.0686542534966,-0.2140778692219385,52.30263157894737,51.661184210526315,-0.6414473684210549,67,113,46,232,193,39,0,172,151,21,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-12,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,64.74878559338416,64.71884323628177,-0.02994235710238513,64.96578633046306,64.9067078212244,-0.05907850923865965,71.31415010382676,71.1954909522397,-0.11865915158706741,104,108,4,64,1,3,60,50,1,2,47
MMOT,oracle_aabb,exposed_exploratory_retest,data36-12,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,92.11547440656747,92.18471391358793,0.06923950702045545,92.5366910671387,92.67585558814947,0.1391645210107697,94.8780487804878,95.06775067750678,0.18970189701897766,8,8,0,8,7,1,0,7,7,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-12,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,71.37845445098675,71.37976724842886,0.0013127974421109911,74.53518658880587,74.53792832657197,0.0027417377661009823,72.34567901234567,72.37654320987654,0.03086419753087455,43,43,0,39,34,5,0,37,34,3,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-13,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,67.77272918404765,67.77167959694316,-0.0010495871044895466,66.64864241343129,66.6465906881687,-0.0020517252625893434,79.77907333537895,79.77907333537895,0.0,72,72,0,28,5,1,22,27,5,1,21
MMOT,oracle_aabb,exposed_exploratory_retest,data36-13,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,89.14775752343522,89.30165096130634,0.15389343787111898,86.7867138355449,87.08660772183237,0.29989388628746383,90.6158357771261,90.55718475073313,-0.05865102639296538,15,16,1,7,5,2,0,5,4,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-13,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,76.2558778200363,76.25309115085159,-0.0027866691847151515,79.37597274344834,79.37017147167896,-0.0058012717693856075,76.58884565499352,76.52399481193255,-0.06485084306096667,25,26,1,20,17,3,0,18,16,2,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-4,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,49.93957355854892,49.865763584407915,-0.07380997414100676,52.39243765337167,52.23475852486176,-0.15767912850991195,54.15533980582524,53.582524271844655,-0.572815533980588,821,865,44,639,24,9,606,465,23,7,435
MMOT,oracle_aabb,exposed_exploratory_retest,data36-4,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,87.71789685981408,87.82192311516681,0.10402625535273557,85.84371779024892,86.05992646034377,0.21620867009485778,89.78585858585859,89.71313131313131,-0.07272727272727764,54,59,5,66,42,24,0,51,39,12,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-4,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,46.868735528177666,46.87024048870029,0.0015049605226238327,53.88882762296047,53.89228842967284,0.0034608067123684805,43.978886651793005,43.89182129836208,-0.0870653534309227,185,199,14,203,146,57,0,173,134,39,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-5,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,66.59965327867785,66.52086360077857,-0.07878967789928026,72.22427069218816,72.0557900248082,-0.16848066737995282,74.41585329784087,73.64685004436558,-0.7690032534752902,363,394,31,252,10,10,232,149,9,4,136
MMOT,oracle_aabb,exposed_exploratory_retest,data36-5,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,95.66661707457908,95.71848781662598,0.05187074204690134,95.53296300419632,95.63658763815965,0.1036246339633351,96.46431821136098,96.55531002209801,0.09099181073703733,7,8,1,26,23,3,0,24,22,2,0
MMOT,oracle_aabb,exposed_exploratory_retest,data36-5,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,71.79334784445378,71.78844807165396,-0.004899772799817015,83.47005720972001,83.4586643215264,-0.011392888193611839,72.34741784037558,72.25352112676056,-0.09389671361502394,95,104,9,116,86,30,0,99,78,21,0
MMOT,oracle_aabb,exposed_exploratory_retest,data37-1,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,57.978366600691146,57.95431408053721,-0.024052520153936996,51.456657793740256,51.41826215331179,-0.03839564042846888,63.030540328895846,62.701644479248245,-0.3288958496476013,887,917,30,418,41,24,353,313,39,17,257
MMOT,oracle_aabb,exposed_exploratory_retest,data37-1,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,94.51738823812282,94.40561752570935,-0.11177071241347392,93.90361521421653,93.68165672843762,-0.22195848577891297,95.45178028269817,95.31579889067811,-0.13598139202005655,22,23,1,41,32,9,0,39,31,8,0
MMOT,oracle_aabb,exposed_exploratory_retest,data37-1,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,63.2300300512463,63.186721201917315,-0.043308849328987264,64.99171697330975,64.90271647479975,-0.08900049851000347,63.080578958738386,62.881831929142365,-0.19874702959602075,333,350,17,218,138,80,0,166,120,46,0
MMOT,oracle_aabb,exposed_exploratory_retest,data37-10,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,68.02355910190036,68.01035629924596,-0.013202802654404877,63.3377312493256,63.31349634636753,-0.024234902958070847,76.06817090734518,76.04416706673067,-0.024003840614511773,120,122,2,74,4,5,65,71,4,5,62
MMOT,oracle_aabb,exposed_exploratory_retest,data37-10,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,89.00950013181662,89.00950013181662,0.0,85.44971450233778,85.44971450233778,0.0,89.86175115207374,89.86175115207374,0.0,29,29,0,12,11,1,0,12,11,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data37-10,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,71.51219389368373,71.5103707611119,-0.0018231325718289781,68.04202855913547,68.03855927052777,-0.003469288607703902,69.03707452866,69.0117676831583,-0.025306845501702924,63,64,1,19,15,4,0,18,14,4,0
MMOT,oracle_aabb,exposed_exploratory_retest,data37-11,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,71.45693021268653,71.37256660418949,-0.08436360849704272,71.48837600649422,71.32129114763754,-0.16708485885668267,80.65303631370155,80.11392533821585,-0.5391109754856984,413,427,14,199,10,5,184,151,9,2,140
MMOT,oracle_aabb,exposed_exploratory_retest,data37-11,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,93.0847395994211,93.08723114722292,0.0024915478018243675,92.79956900360904,92.80453689969072,0.004967896081680578,94.08289754018982,94.08289754018982,0.0,15,15,0,16,12,4,0,15,12,3,0
MMOT,oracle_aabb,exposed_exploratory_retest,data37-11,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,72.57399015322633,72.56922710690813,-0.0047630463182031235,73.78931539907352,73.77963010038877,-0.00968529868474377,72.06597127409754,72.02228168860248,-0.04368958549505919,141,144,3,46,36,10,0,41,32,9,0
MMOT,oracle_aabb,exposed_exploratory_retest,data37-12,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,84.99574522237629,84.99574522237629,0.0,89.69969392133119,89.69969392133119,0.0,92.67399267399267,92.67399267399267,0.0,7,7,0,5,1,0,4,5,1,0,4
MMOT,oracle_aabb,exposed_exploratory_retest,data37-12,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,92.9870026644239,92.9870026644239,0.0,94.04892588032418,94.04892588032418,0.0,95.23565573770492,95.23565573770492,0.0,2,2,0,0,0,0,0,0,0,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data37-12,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,87.7384622460023,87.77176639389428,0.03330414789198244,92.15896879537556,92.22894628010265,0.0699774847270902,89.57942673452986,89.79373158317708,0.21430484864721677,4,4,0,5,4,1,0,4,4,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data37-2,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,54.61484717979833,54.721618045644135,0.10677086584580309,47.24064847291752,47.39729172670673,0.15664325378921262,55.346034214618975,55.32659409020218,-0.019440124416796323,686,689,3,164,6,20,138,116,5,14,97
MMOT,oracle_aabb,exposed_exploratory_retest,data37-2,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,84.97053684760111,84.98333459133785,0.012797743736740586,77.47574986476519,77.49908947158242,0.02333960681723113,85.59533721898418,85.59533721898418,0.0,50,50,0,27,18,9,0,26,18,8,0
MMOT,oracle_aabb,exposed_exploratory_retest,data37-2,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,58.343081294341495,58.50463909051123,0.1615577961697383,57.41605420520647,57.73447599832953,0.31842179312305774,54.95960502692998,55.54308797127469,0.5834829443447092,282,288,6,169,48,121,0,119,44,75,0
MMOT,oracle_aabb,exposed_exploratory_retest,data39-1,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,54.12145464929146,53.94208071498211,-0.17937393430934634,58.515573050276046,58.15326306732853,-0.36230998294751515,57.224880382775126,56.45933014354066,-0.7655502392344644,68,72,4,41,0,0,41,31,0,0,31
