AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
81.10885122683683,53.55822242112514,430,21,6,65.41039173293237,78.8020589611605,1,64.49332285938726,843,confirmation38,0,regr_final_no_motion,864,data23-1,deepocsort,1273,True
81.10885122683683,53.55822242112514,430,21,6,65.41039173293237,78.8020589611605,1,64.49332285938726,843,confirmation38,0,regr_final_no_reciprocal,864,data23-1,deepocsort,1273,True
81.10885122683683,53.55822242112514,430,21,6,65.41039173293237,78.8020589611605,1,64.49332285938726,843,confirmation38,0,regr_t,864,data23-1,deepocsort,1273,True
81.10885122683683,53.55822242112514,430,21,6,65.41039173293237,78.8020589611605,1,64.49332285938726,843,confirmation38,0,regr_tg_old,864,data23-1,deepocsort,1273,True
81.10885122683683,53.55822242112514,430,21,6,65.41039173293237,78.8020589611605,1,64.49332285938726,843,confirmation38,0,s2_h_cond_w3_endpoint_c50_r100,864,data23-1,deepocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,geometry_greedy,849,data23-1,ocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,geometry_reid_greedy,849,data23-1,ocsort,1273,True
67.35116333788825,52.11687407161468,444,20,23,58.94864380414552,71.253534401508,27,61.42969363707776,829,confirmation38,0,no_refinement,849,data23-1,ocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,partial_hungarian_u080,849,data23-1,ocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,partial_hungarian_u100,849,data23-1,ocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,regr_final,849,data23-1,ocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,regr_final_motion_always,849,data23-1,ocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,regr_final_no_gap,849,data23-1,ocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,regr_final_no_motion,849,data23-1,ocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,regr_final_no_reciprocal,849,data23-1,ocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,regr_t,849,data23-1,ocsort,1273,True
67.3623529788295,52.11687407161468,444,20,23,58.953736868635346,71.44203581526861,25,61.586802827965435,829,confirmation38,0,regr_tg_old,849,data23-1,ocsort,1273,True
67.26647145605271,52.11687407161468,444,20,23,58.91105822130075,71.44203581526861,25,61.586802827965435,829,confirmation38,0,s2_h_cond_w3_endpoint_c50_r100,849,data23-1,ocsort,1273,True
56.10128275799337,31.42536863423166,6605,357,380,41.73571021151232,46.15580124539331,336,33.612298735558994,4388,confirmation38,0,geometry_greedy,4745,data24-1,bytetrack,10993,True
56.945618646646956,31.407575811814926,6605,357,380,42.04158051232255,46.32100648112848,317,33.78513599563359,4388,confirmation38,0,geometry_reid_greedy,4745,data24-1,bytetrack,10993,True
55.5782485072582,31.407575811814926,6605,357,380,41.50577349365982,43.563349853856906,516,31.97489311379969,4388,confirmation38,0,no_refinement,4745,data24-1,bytetrack,10993,True
56.83892872468539,31.402989192669335,6605,357,380,41.9977483798002,46.09226077011056,353,33.457654871281726,4388,confirmation38,0,partial_hungarian_u080,4745,data24-1,bytetrack,10993,True
56.83892872468539,31.402989192669335,6605,357,380,41.9977483798002,46.09226077011056,353,33.457654871281726,4388,confirmation38,0,partial_hungarian_u100,4745,data24-1,bytetrack,10993,True
56.933019925166874,31.407575811814926,6605,357,380,42.0369608971164,46.32100648112848,317,33.78513599563359,4388,confirmation38,0,regr_final,4745,data24-1,bytetrack,10993,True
56.9555036898547,31.407575811814926,6605,357,380,42.04553537600189,46.23204981573262,318,33.776039297734926,4388,confirmation38,0,regr_final_motion_always,4745,data24-1,bytetrack,10993,True
56.945618646646956,31.407575811814926,6605,357,380,42.04158051232255,46.32100648112848,317,33.78513599563359,4388,confirmation38,0,regr_final_no_gap,4745,data24-1,bytetrack,10993,True
56.933019925166874,31.407575811814926,6605,357,380,42.0369608971164,46.32100648112848,317,33.78513599563359,4388,confirmation38,0,regr_final_no_motion,4745,data24-1,bytetrack,10993,True
56.933019925166874,31.407575811814926,6605,357,380,42.0369608971164,46.32100648112848,317,33.78513599563359,4388,confirmation38,0,regr_final_no_reciprocal,4745,data24-1,bytetrack,10993,True
56.933019925166874,31.407575811814926,6605,357,380,42.0369608971164,46.32100648112848,317,33.78513599563359,4388,confirmation38,0,regr_t,4745,data24-1,bytetrack,10993,True
56.933019925166874,31.407575811814926,6605,357,380,42.0369608971164,46.32100648112848,317,33.78513599563359,4388,confirmation38,0,regr_tg_old,4745,data24-1,bytetrack,10993,True
56.80505122751772,31.407575811814926,6605,357,380,41.98747240471243,46.06684457999746,355,33.4394614754844,4388,confirmation38,0,s2_h_cond_w3_endpoint_c50_r100,4745,data24-1,bytetrack,10993,True
64.94742336567141,40.08575103782162,5389,866,262,50.485550019602776,55.397125350741575,118,42.02674429182207,5604,confirmation38,0,geometry_greedy,6470,data24-1,deepocsort,10993,True
66.81557655070752,40.10651058219936,5389,866,262,51.22585284770879,56.908893088243715,107,42.12680796870736,5604,confirmation38,0,geometry_reid_greedy,6470,data24-1,deepocsort,10993,True
65.60226345908536,40.107171061041235,5389,866,262,50.73613616817406,55.00773063047586,155,41.690166469571544,5604,confirmation38,0,no_refinement,6470,data24-1,deepocsort,10993,True
66.70257918940563,40.09882379784763,5389,866,262,51.17406269562963,56.7371012998912,114,42.06313108341672,5604,confirmation38,0,partial_hungarian_u080,6470,data24-1,deepocsort,10993,True
66.52718226784661,40.09882379784763,5389,866,262,51.1011462763188,56.542403939758344,116,42.044937687619395,5604,confirmation38,0,partial_hungarian_u100,6470,data24-1,deepocsort,10993,True
